date,artist,front_person_age,song,discogs_genre,length_sec,simplified_key,lyrical_topic,explicit,discogs_genre_cleaned,year,decade,lyrical_topic_split
1967-03-25 00:00:00+00:00,The Turtles,19.0,Happy Together,Rock;Pop,170,Multiple Keys,Longing for Love,0,Rock,1967,1960,['Longing for Love']
1967-04-15 00:00:00+00:00,Frank Sinatra & Nancy Sinatra,38.5,Somethin' Stupid,Pop,162,E,Love,0,Pop,1967,1960,['Love']
1967-05-13 00:00:00+00:00,The Supremes,23.0,The Happening,Funk/Soul,169,Multiple Keys,Lost Love,0,Funk/Soul,1967,1960,['Lost Love']
1967-05-20 00:00:00+00:00,The Young Rascals,22.5,Groovin',Rock,150,Eb,Love;Lust/Sex,0,Rock,1967,1960,"['Love', 'Lust/Sex']"
1967-06-03 00:00:00+00:00,Aretha Franklin,25.0,Respect,Funk/Soul,149,Multiple Keys,Lust/Sex;Respect;Bad Relationships;Empowerment,0,Funk/Soul,1967,1960,"['Lust/Sex', 'Respect', 'Bad Relationships', 'Empowerment']"
1967-07-01 00:00:00+00:00,The Association,26.0,Windy,Rock,173,F,Appreciation;Love,0,Rock,1967,1960,"['Appreciation', 'Love']"
1967-07-29 00:00:00+00:00,The Doors,23.0,Light My Fire,Rock,174,Multiple Keys,Lust/Sex,1,Rock,1967,1960,['Lust/Sex']
1967-08-19 00:00:00+00:00,The Beatles,26.0,All You Need is Love,Rock,237,G,Love;Coexistance,0,Rock,1967,1960,"['Love', 'Coexistance']"
1967-08-26 00:00:00+00:00,Bobbie Gentry,25.0,Ode to Billie Joe,"Funk/Soul;Blues;Folk, World, & Country",255,D,Death;Family;Life,0,Funk/Soul,1967,1960,"['Death', 'Family', 'Life']"
1967-09-23 00:00:00+00:00,Box Tops,16.0,The Letter,Rock;Funk/Soul;Pop,112,C,Lost Love,0,Rock,1967,1960,['Lost Love']
1967-10-21 00:00:00+00:00,Lulu,18.0,To Sir With Love,Pop;Stage & Screen,166,E,Appreciation;Growing Up,0,Pop,1967,1960,"['Appreciation', 'Growing Up']"
1967-12-02 00:00:00+00:00,The Monkees,21.0,Daydream Believer,Rock,172,G,Love;Growing Up,0,Rock,1967,1960,"['Love', 'Growing Up']"
1967-12-30 00:00:00+00:00,The Beatles,25.0,"Hello, Goodbye",Rock;Pop,207,C,Unclear,0,Rock,1967,1960,['Unclear']
1968-01-20 00:00:00+00:00,John Fred & His Playboy Band,25.0,Judy in Disguise (With Glasses),Rock,175,Eb,Lust/Sex,0,Rock,1968,1960,['Lust/Sex']
1968-02-03 00:00:00+00:00,The Lemon Pipers,19.0,Green Tambourine,Rock,147,G,Playing Music;Poverty,0,Rock,1968,1960,"['Playing Music', 'Poverty']"
1968-03-16 00:00:00+00:00,Otis Redding,26.0,(Sittin' On) The Dock of the Bay,Funk/Soul,164,D,Lonesomeness;Failure,0,Funk/Soul,1968,1960,"['Lonesomeness', 'Failure']"
1968-04-13 00:00:00+00:00,Bobby Goldsboro,26.0,Honey,Rock,239,C,Death;Life;Sadness,0,Rock,1968,1960,"['Death', 'Life', 'Sadness']"
1968-05-18 00:00:00+00:00,Archie Bell & the Drells,23.0,Tighten Up,Funk/Soul,195,Gb,Dancing;Playing Music,0,Funk/Soul,1968,1960,"['Dancing', 'Playing Music']"
1968-06-01 00:00:00+00:00,Simon & Garfunkel,26.0,Mrs. Robinson,Rock;Pop;Stage & Screen,244,A,Lust/Sex;Better Times;Lost Innocence,0,Rock,1968,1960,"['Lust/Sex', 'Better Times', 'Lost Innocence']"
1968-06-22 00:00:00+00:00,Herb Alpert,33.0,This Guy's in Love with You,Jazz;Pop,235,Db,Love,0,Jazz,1968,1960,['Love']
1968-08-03 00:00:00+00:00,The Doors,24.0,"Hello, I Love You",Rock,133,A,Lust/Sex,0,Rock,1968,1960,['Lust/Sex']
1968-08-17 00:00:00+00:00,The Rascals,23.5,People Got to Be Free,Funk/Soul,182,C,Respect;Coexistance;Racism,0,Funk/Soul,1968,1960,"['Respect', 'Coexistance', 'Racism']"
1968-09-21 00:00:00+00:00,Jeannie C. Riley,22.0,Harper Valley PTA,"Folk, World, & Country",195,A,Anger;Hypocrisy;Empowerment,0,Folk,1968,1960,"['Anger', 'Hypocrisy', 'Empowerment']"
1968-09-28 00:00:00+00:00,The Beatles,26.0,Hey Jude,Rock;Pop,426,F,Calming Down;Hope,0,Rock,1968,1960,"['Calming Down', 'Hope']"
1968-11-30 00:00:00+00:00,Diana Ross & The Supremes,24.0,Love Child,Funk/Soul,183,Am,Growing Up;Illegitimacy;Poverty,0,Funk/Soul,1968,1960,"['Growing Up', 'Illegitimacy', 'Poverty']"
1968-12-14 00:00:00+00:00,Marvin Gaye,29.0,I Heard it Through the Grapevine,Funk/Soul,196,Ebm,Lost Love,0,Funk/Soul,1968,1960,['Lost Love']
1969-02-01 00:00:00+00:00,Tommy James & the Shondells,21.0,Crimson and Clover,Rock;Pop,203,B,Longing for Love,0,Rock,1969,1960,['Longing for Love']
1969-02-15 00:00:00+00:00,Sly & the Family Stone,25.0,Everyday People,Funk/Soul,142,G,Coexistence;Respect;Racism,0,Funk/Soul,1969,1960,"['Coexistence', 'Respect', 'Racism']"
1969-03-15 00:00:00+00:00,Tommy Roe,26.0,Dizzy,Rock,172,Multiple Keys,Love,0,Rock,1969,1960,['Love']
1969-04-12 00:00:00+00:00,The 5th Dimension,27.5,Aquarius/Let the Sunshine In (The Flesh Failures),Funk/Soul;Stage & Screen,289,Multiple Keys,Coexistence;Respect;Love,0,Funk/Soul,1969,1960,"['Coexistence', 'Respect', 'Love']"
1969-05-24 00:00:00+00:00,The Beatles,26.0,Get Back,Rock;Pop,194,A,Unclear,0,Rock,1969,1960,['Unclear']
1969-07-12 00:00:00+00:00,Zager & Evans,25.5,In the Year 2525 (Exordium & Terminus),Rock,190,Abm,Dystopia;Death;Pain,0,Rock,1969,1960,"['Dystopia', 'Death', 'Pain']"
1969-08-23 00:00:00+00:00,The Rolling Stones,26.0,Honky Tonk Women,Rock,183,G,Lust/Sex,1,Rock,1969,1960,['Lust/Sex']
1969-10-18 00:00:00+00:00,The Temptations,26.0,I Can't Get Next to You,Funk/Soul,175,Cm,Longing for Love,0,Funk/Soul,1969,1960,['Longing for Love']
1969-11-01 00:00:00+00:00,Elvis Presley,34.0,Suspicious Minds,Rock,261,G,Lost Love;Bad Relationships,0,Rock,1969,1960,"['Lost Love', 'Bad Relationships']"
1969-11-08 00:00:00+00:00,The 5th Dimension,28.5,Wedding Bell Blues,Funk/Soul,165,C,Love;Marriage,0,Funk/Soul,1969,1960,"['Love', 'Marriage']"
1969-11-29 00:00:00+00:00,The Beatles,29.0,Come Together,Rock,259,Dm,Unclear,0,Rock,1969,1960,['Unclear']
1969-12-06 00:00:00+00:00,Steam,26.0,Na Na Hey Hey Kiss Him Goodbye,Rock;Pop,225,Multiple Keys,Lost Love,0,Rock,1969,1960,['Lost Love']
1969-12-20 00:00:00+00:00,"Peter, Paul & Mary",32.0,Leaving on a Jet Plane,"Rock;Pop;Folk, World, & Country",207,A,Love;Lost Love,0,Rock,1969,1960,"['Love', 'Lost Love']"
1969-12-27 00:00:00+00:00,Diana Ross & The Supremes,25.0,Someday We'll Be Together,Funk/Soul,194,Db,Longing for Love,0,Funk/Soul,1969,1960,['Longing for Love']
1970-01-03 00:00:00+00:00,B.J. Thomas,27.0,Raindrops Keep Falling on My Head,Rock;Pop;Stage & Screen,177,F,Sadness;Calming Down;Positivity,0,Rock,1970,1970,"['Sadness', 'Calming Down', 'Positivity']"
